prediction_id,ticker,direction,video_id,company_name,quote,v1_verdict,v1_confidence,v1_reason,v2_verdict,v2_confidence,v2_reason,v2_suggested_ticker,input_tokens,output_tokens,call_cost_usd,quote_located,run_at
613126,CPER,bearish,w5SONZNkLdY,,"A slowdown in China's housing market could lead to broader unemployment and a drop in the Chinese stock market. This could spread through global trade channels and be bad news for the metals and mining complex internationally, as China is a huge buyer of commodities.",UNCERTAIN,0.55,"The quote discusses the metals and mining complex broadly due to China's commodity demand, which is relevant to CPER (a copper ETF) since copper is heavily tied to Chinese construction, but the quote never specifically mentions copper, CPER, or any related product by name.",REAL_ATTRIBUTION,0.85,"CPER is a copper ETF, and copper is a key industrial metal heavily tied to China's construction/housing sector, making it a direct commodity/macro ETF proxy for the 'metals and mining complex' bearish thesis described.",,968,88,0.004224,True,2026-04-19T11:47:05Z
611540,EVENT,bullish,wa5VZBUfxx8,,"On May 15th, the most powerful financial job in the world was supposed to change hands. If Kevin Worsh is nominated by May 15th and he comes in, then we could start to see more changes at the Federal Reserve Bank.",MIS_ATTRIBUTION,0.9,"The quote discusses Federal Reserve leadership changes and macroeconomic policy, with no mention of EVENT (the ticketing/live events company) or its products/services.",MIS_ATTRIBUTION,0.85,"EVENT is not a ticker with any thematic, sector, or implicit link to the quote about Federal Reserve leadership changes and Kevin Warsh's nomination; the discussion is about macro Fed policy, not a specific tradeable instrument called 'EVENT'.",,972,88,0.004236,True,2026-04-19T11:47:07Z
610451,UACL,bullish,x3iXj2t2-_I,,U-Haul Holdings they say that there are few businesses with a stronger competitive position than U-Haul Holdings which dominates the do-it-yourself moving business with its Nationwide Fleet of trucks. I like the fact that the company has a monopoly on the moving business and I like the fact that they're building out this self- storage business those are two very profitable businesses.,MIS_ATTRIBUTION,0.85,"The quote discusses U-Haul Holdings (ticker UHAL/UHAL-B), not UACL (Universal Truckload Services/Universal Logistics Holdings), which is a completely different company in the trucking/logistics sector.",REAL_ATTRIBUTION,0.95,"UACL is the non-voting share class of U-Haul Holding Company, which is explicitly named and discussed in the quote as the subject of the bullish prediction.",,1071,72,0.004293,True,2026-04-19T11:47:10Z
611466,RVLV,bullish,YnIhU8buVqM,Revolve Group Inc,"Revolve, great CEOs at that particular company. They've done a phenomenal job running the business over the years. They got through all these storms, and like they emerged on the other side stronger than ever. If it runs, it's going to run huge.",MIS_ATTRIBUTION,0.85,"The extracted quote about Revolve and its CEOs does not appear in the surrounding transcript context, which is focused on macro market conditions (Dow drop, Treasury yields, housing market), suggesting the quote was pulled from a different part of the transcript or a different source entirely.",REAL_ATTRIBUTION,0.92,"The quote explicitly names Revolve Group and its CEOs, making this a direct reference to RVLV with a conditional bullish prediction ('if it runs, it's going to run huge').",,1016,80,0.004248,False,2026-04-19T11:47:12Z
611296,EVENT,bullish,dSux8oyJSKo,,"Even though I'm bullish about jobs data tomorrow, which is expecting a 55,000 job print, anything really over 30 to 40 is going to be good, good enough.",MIS_ATTRIBUTION,0.9,"The quote discusses macroeconomic jobs data (BLS) and market indices (Q's), with no mention of EVENT (the live events company) or its products/services.",MIS_ATTRIBUTION,0.85,"The quote is about macroeconomic jobs data (BLS print) and broad market sentiment, not about the EVENT ticker specifically; the speaker references 'the Q's' (QQQ) and general market recovery, with no link to a ticker named 'EVENT'.",,998,95,0.004419,True,2026-04-19T11:47:15Z
612682,SOL,bullish,5Wgywr9ogLk,Emeren Group Ltd,"Uh, the five just crossed the 13 today. Very bullish signal. Like I said, some of these things are setting up where they're looking like they're ready to rock. Uh, double bottom right here. Now, we're moving up a little bit. Tested the resistance, pushed back down to the support, now ready to go. Uh, nice looking bullish.",MIS_ATTRIBUTION,0.95,"The surrounding context explicitly mentions 'Salana' (Solana, the cryptocurrency) as the subject of this bullish analysis, not SOL (Emeren Group Ltd).",MIS_ATTRIBUTION,0.9,"The speaker is discussing 'Solana' (the cryptocurrency), not Emeren Group Ltd (SOL), which is a solar energy company with no connection to the quote.",,1114,75,0.004467,True,2026-04-19T11:47:17Z
612716,VFC,bearish,TRP9U6yYQ9g,V.F. Corporation,I buy this stock at 30 bucks I get my stream of cash flow they're holding debt constant here they're not buying down debt they're just dividing all the cash out that they have been producing and I get a 14 times annual irr or a 2.6 times mark a cash on cash return for this stock out long term 55 dollars as a price Target,UNCERTAIN,0.5,"The quote discusses a stock with specific financials (EBITDA 1.9B, 9x multiple, $30 price target to $55) that could match VFC's profile around certain periods, but the transcript never explicitly names VFC or its products, making attribution uncertain.",REAL_ATTRIBUTION,0.98,"The speaker is explicitly analyzing and making a price target prediction ($55) on VFC stock purchased at $30, with specific IRR and cash-on-cash return figures, making this a direct attribution to V.F. Corporation.",,1042,81,0.004341,True,2026-04-19T11:47:18Z
612129,SOL,bearish,jqSN3sFW6WM,Emeren Group Ltd,"But if we break back down below 124, I'm going to get nervous. I am going to get nervous.",MIS_ATTRIBUTION,0.98,"The quote refers to Solana (the cryptocurrency) trading at 124, not Emeren Group Ltd (SOL), as the surrounding context discusses Ethereum, Doge, and crypto market movements.",MIS_ATTRIBUTION,0.97,"The quote refers to Solana (SOL the cryptocurrency) trading at 124, not Emeren Group Ltd (SOL the solar energy stock); the context confirms discussion of crypto assets like Ethereum, Solana, and Doge.",,987,90,0.004311,True,2026-04-19T11:47:21Z
613182,TBT,bullish,T5csoCJdWj0,,Late this year you're probably going to see everything be a problem you're going to probably see higher interest rates because growth will be stronger inflation will be stronger and that you'll see probably there won't be enough demand on it.,UNCERTAIN,0.55,"The quote discusses higher interest rates and inflation (which would be bullish for TBT, an inverse Treasury ETF), but the context never explicitly mentions TBT by name — it's a general macro discussion attributed to Ray Dalio, making the ticker attribution plausible but not directly confirmed.",REAL_ATTRIBUTION,0.95,"TBT is the inverse/leveraged short Treasury ETF, making it a direct macro/commodity-style ETF proxy for a prediction of higher interest rates (falling bond prices), which is exactly what the quote predicts.",,953,80,0.004059,True,2026-04-19T11:47:25Z
613071,SH,bearish,a9VD38tZz88,,i think that fighting inflation is going to take much much longer and much more pain than um than the the virus did in markets at least in addition i think that this extended period but risk capital has been easily easily accessible and almost you know available to anybody who wants it has led risk capital people in the risk capital space to become lazy and sloppy,MIS_ATTRIBUTION,0.85,"The quote discusses broad macroeconomic themes about inflation and risk capital without any specific mention of SH (ProShares Short S&P500 ETF) or its products, making it a general market commentary rather than a statement specifically about SH.",REAL_ATTRIBUTION,0.82,"SH is the inverse S&P ETF and fits as a proxy for the speaker's bearish macro view — that inflation will cause prolonged market pain and risk capital withdrawal, implying a bearish directional bet on equities.",,1014,87,0.004347,True,2026-04-19T11:47:28Z
613025,SH,bullish,JCCLJ4S8SFk,,"If the hype fades and the profits don't show up, this whole thing could blow wide open. Which again, should be an opportunity for principle driven investors. I don't want you to look at this video and feel fear. I want you to look at this video and feel opportunity.",MIS_ATTRIBUTION,0.85,"The quote discusses AI hype and market bubbles broadly, with no mention of SH (ProShares Short S&P500 ETF) by name, ticker, or product description, though the bullish framing for SH could be indirectly implied by a market crash scenario.",REAL_ATTRIBUTION,0.72,"SH is an inverse S&P ETF that would be bullish in the crash/market-downturn scenario the speaker is describing, fitting the conditional/hypothetical prediction pattern where AI hype fading and profits not materializing leads to a market crash — an opportunity captured by inverse instruments like SH.",,1018,103,0.004599,True,2026-04-19T11:47:32Z
613024,TIP,bearish,JCCLJ4S8SFk,,"This report even warned that if things don't improve, we could see a full-blown economic meltdown. Not just in tech, everywhere. They use a scary term for it. A deflationary bust. That's just a fancy way of saying everything could collapse.",MIS_ATTRIBUTION,0.95,The quote discusses a broad economic/AI bubble scenario with no mention of TIP (iShares TIPS Bond ETF) or inflation-protected securities; it's a general market commentary about AI overvaluation and deflationary risk.,MIS_ATTRIBUTION,0.85,"TIP is an inflation-protected bond ETF, but the quote discusses a deflationary bust and AI bubble collapse — deflation would actually hurt TIPS relative to nominal bonds, and the broader context is about equity/tech overvaluation, not inflation expectations; the correct bearish proxy would be something like QQQ or SH, not TIP.",,1010,112,0.00471,True,2026-04-19T11:47:36Z
